2018-12-14 15:07:51,766 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter 567 - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1018bde2: startup date [Fri Dec 14 15:07:47 CST 2018]; root of context hierarchy
2018-12-14 15:07:51,866 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/getMapping/{id}],methods=[GET],consumes=[application/json],produces=[application/json;charset=UTF-8]}" onto public void com.cfygit.parent.controller.hello.getMapping(java.lang.Long)
2018-12-14 15:07:51,868 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/putMapping/{id}],methods=[PUT]}" onto public void com.cfygit.parent.controller.hello.putMapping(java.lang.Long)
2018-12-14 15:07:51,868 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/h/{id}],methods=[GET]}" onto public void com.cfygit.parent.controller.hello.sayHellow(java.lang.Long)
2018-12-14 15:07:51,868 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/postMapping/{id}],methods=[POST],consumes=[application/json],produces=[application/json;charset=UTF-8]}" onto public void com.cfygit.parent.controller.hello.postMapping(java.lang.Long)
2018-12-14 15:07:51,869 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/h]}" onto public java.lang.String com.cfygit.parent.controller.hello.sayHello()
2018-12-14 15:07:51,869 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/deleteMapping/{id}],methods=[DELETE]}" onto public void com.cfygit.parent.controller.hello.deleteMapping(java.lang.Long)
2018-12-14 15:07:51,869 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/patchMapping/{id}],methods=[PATCH]}" onto public void com.cfygit.parent.controller.hello.patchMapping(java.lang.Long)
2018-12-14 15:07:51,870 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/test/a.json],methods=[GET]}" onto public void com.cfygit.parent.controller.hello.GetMappingANT()
2018-12-14 15:07:51,871 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.cfygit.parent.exception.ErrorController.error(javax.servlet.http.HttpServletRequest)
2018-12-14 15:07:51,871 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView com.cfygit.parent.exception.ErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2018-12-14 15:07:51,941 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:07:51,941 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:07:52,009 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:07:52,448 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 434 - Registering beans for JMX exposure on startup
2018-12-14 15:07:52,467 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 896 - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-12-14 15:07:52,477 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 669 - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-12-14 15:07:52,493 [main] INFO  o.a.coyote.http11.Http11NioProtocol 180 - Starting ProtocolHandler ["http-nio-8111"]
